acqf,trial,iteration,best_f,c_x,sum_c_x,cum_costs,eta
EI,1,15,-10.118153790269947,"{'0': 171.35882086832675, '1': 86.23195852089584, '2': 76.73563034734113}",334.32640973656373,7657.96300039751,0.46329123015975293
EI,2,14,-0.8405218284566285,"{'0': 82.71970657453573, '1': 76.69495943084078, '2': 88.16120715753289}",247.5758731629094,5747.063962291688,0.48767497911552943
EIPU,3,4,-8.240994772926406,"{'0': 77.82984920787429, '1': 87.88666012228308, '2': 76.05523628728893}",241.7717456174463,3772.3306507044663,0.8145062499999999
EEIPU,5,2,-6.026489146962144,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 46.774376731738364}",46.9743767347186,2741.7933062172724,0.9025
EI,3,15,-3.1291805649335958,"{'0': 80.0595998410534, '1': 85.73887088194475, '2': 85.00619977502174}",250.8046704980199,7008.581953594094,0.46329123015975293
EEIPU,1,3,-10.353200185915387,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 39.350567297555344}",39.550567300535576,3250.0341021490217,0.8573749999999999
EEIPU,3,3,-14.561214970693523,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 73.99179215954365}",74.19179216252388,3136.835946081132,0.8573749999999999
EI,1,16,-10.118153790269947,"{'0': 165.31576576030892, '1': 89.46045628686059, '2': 73.14748438336817}",327.92370643053766,7985.886706828048,0.44012666865176525
EI,4,16,-6.769178278523162,"{'0': 163.90781491400077, '1': 82.92279195537796, '2': 60.41921634496277}",307.2498232143415,6712.451086699437,0.44012666865176525
EI,2,15,-0.8405218284566285,"{'0': 62.81469726785468, '1': 87.14538198147324, '2': 89.53783841862885}",239.49791766795676,5986.561879959645,0.46329123015975293
EI,5,11,-4.427180183231798,"{'0': 174.5947248758102, '1': 70.01243930554581, '2': 53.23518557456126}",297.8423497559172,5686.364251027497,0.5688000922764596
EI,3,16,-3.1291805649335958,"{'0': 123.79772665365951, '1': 75.35561013646996, '2': 73.07312953260318}",272.2264663227326,7280.808419916826,0.44012666865176525
EI,1,17,-10.118153790269947,"{'0': 171.44704465824069, '1': 81.80245138761924, '2': 84.38099840502767}",337.63049445088757,8323.517201278935,0.41812033521917696
EI,2,16,-0.8405218284566285,"{'0': 142.32545143512795, '1': 70.55870887685828, '2': 89.82862133450561}",302.71278164649186,6289.274661606137,0.44012666865176525
EI,4,17,-6.330601660138058,"{'0': 155.34685343268558, '1': 77.89577822802019, '2': 50.44446272270216}",283.68709438340795,6996.138181082845,0.41812033521917696
EIPU-MEMO,5,2,-7.433103564486055,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 42.17307704514662}",42.37307704812685,2735.5853790496976,0.9025
EIPU,1,5,-4.102452126386931,"{'0': 85.83261776219206, '1': 65.44371290581799, '2': 35.00821596655068}",186.28454663456074,3799.8270000548528,0.7737809374999999
EIPU,4,5,-7.648606018744818,"{'0': 71.75537662212112, '1': 84.33427645355872, '2': 49.534021468658096}",205.62367454433794,3604.480953022388,0.7737809374999999
EI,3,17,-3.1291805649335958,"{'0': 83.72137586423563, '1': 90.96365393793226, '2': 83.66323489285047}",258.3482646950184,7539.156684611845,0.41812033521917696
EIPU,3,5,-8.240994772926406,"{'0': 110.5541896313053, '1': 89.57101642765417, '2': 79.5181612802772}",279.64336733923665,4051.974018043703,0.7737809374999999
EI,1,18,-10.118153790269947,"{'0': 169.7773594715403, '1': 85.70705521371963, '2': 75.31519321992037}",330.7996079051803,8654.316809184116,0.3972143184582181
EI,5,12,-3.491761808357671,"{'0': 174.82245837511272, '1': 69.39360812786995, '2': 54.909378353271435}",299.1254448562541,5985.489695883751,0.5403600876626365
EI,4,18,-6.330601660138058,"{'0': 160.61999957750402, '1': 82.60389787443398, '2': 43.0007758487595}",286.22467330069753,7282.362854383543,0.3972143184582181
EIPU,5,3,-6.311405897967527,"{'0': 177.36247569944567, '1': 68.82147484744985, '2': 56.36804608779747}",302.55199663469296,3290.3194999912116,0.8573749999999999
EI,2,17,-0.8405218284566285,"{'0': 125.74714764701207, '1': 77.0304686405247, '2': 80.655458574796}",283.4330748623328,6572.707736468469,0.41812033521917696
EEIPU,2,3,-15.9327122651654,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 55.299343762926085}",55.49934376590632,2502.415936065563,0.8573749999999999
EI,1,19,-10.063655295647024,"{'0': 171.4449589058819, '1': 91.2614233024025, '2': 84.78633225915078}",347.4927144674351,9001.809523651551,0.37735360253530714
EIPU-MEMO,4,3,-4.51849207681482,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 57.58375572476328}",57.78375572774351,2901.8859363073443,0.8573749999999999
EI,3,18,-3.1291805649335958,"{'0': 93.05779996579861, '1': 64.45119485576917, '2': 74.71778408583604}",232.22677890740385,7771.383463519249,0.3972143184582181
EI,4,19,-3.0312466541907375,"{'0': 134.33924412828208, '1': 83.92575082638794, '2': 47.0619745404451}",265.3269694951151,7547.689823878658,0.37735360253530714
EIPU,2,5,-9.21809747530266,"{'0': 88.81099371265611, '1': 55.73038071449646, '2': 60.245831890318016}",204.78720631747058,3193.8497184459625,0.7737809374999999
EI,2,18,-0.8405218284566285,"{'0': 122.37518684507526, '1': 73.79521382057612, '2': 82.20429720629328}",278.37469787194465,6851.082434340414,0.3972143184582181
EI,3,19,-3.1291805649335958,"{'0': 143.04679458409697, '1': 87.47863867003964, '2': 74.20968155250173}",304.7351148066383,8076.118578325887,0.37735360253530714
EI,5,13,-3.491761808357671,"{'0': 177.6044981943429, '1': 66.76635288556017, '2': 52.56390166945966}",296.93475274936276,6282.424448633114,0.5133420832795047
EI,1,20,-10.063655295647024,"{'0': 171.4528391911034, '1': 84.91088924306877, '2': 86.72966909335265}",343.0933975275248,9344.902921179077,0.35848592240854177
EEIPU,4,4,-4.719661567444879,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 42.795900223702716}",42.99590022668295,2957.641133740804,0.8145062499999999
EIPU,3,6,-6.657894895854546,"{'0': 88.15410985881311, '1': 73.95511369626604, '2': 76.10057496886581}",238.20979852394498,4290.183816567648,0.7350918906249998
EI,4,20,-1.7263570697299466,"{'0': 110.66127281786734, '1': 83.71949577319504, '2': 42.842271225810826}",237.2230398168732,7784.912863695531,0.35848592240854177
EI,2,19,-0.8405218284566285,"{'0': 76.46312249748347, '1': 77.80499220144293, '2': 88.86021754204273}",243.12833224096914,7094.210766581383,0.37735360253530714
EIPU-MEMO,1,3,-4.690169155671065,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 35.813321577706795}",36.01332158068703,3145.2502669300834,0.8573749999999999
EIPU,1,6,-3.4984186734060208,"{'0': 89.40453589404734, '1': 58.10553743368433, '2': 35.419233431078666}",182.92930675881036,3982.7563068136633,0.7350918906249998
EI,3,20,-3.1291805649335958,"{'0': 100.1439892624809, '1': 83.07867009175564, '2': 74.95425351301563}",258.1769128672522,8334.29549119314,0.35848592240854177
EI,1,21,-10.063655295647024,"{'0': 171.44455374828567, '1': 91.45831714439976, '2': 80.87076465895427}",343.7736355516397,9688.676556730716,0.34056162628811465
EEIPU,5,3,-6.026489146962144,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 50.25034385841664}",50.450343861396874,2792.2436500786694,0.8573749999999999
EIPU-MEMO,3,3,-14.561214970693523,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 68.85248527823214}",69.05248528121237,3136.0333349250573,0.8573749999999999
EI,4,21,-1.7263570697299466,"{'0': 115.05784378657458, '1': 76.04928804578444, '2': 42.789776004992646}",233.89690783735165,8018.809771532883,0.34056162628811465
EI,2,20,-0.8405218284566285,"{'0': 148.0374107057084, '1': 80.64008229677371, '2': 88.86713060610884}",317.54462360859094,7411.755390189974,0.35848592240854177
EI,5,14,-3.491761808357671,"{'0': 177.89724301594708, '1': 70.65188597897311, '2': 53.845101828078704}",302.3942308229989,6584.8186794561125,0.48767497911552943
EEIPU,1,4,-10.353200185915387,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 63.04186094574088}",63.24186094872111,3313.275963097743,0.8145062499999999
EIPU,4,6,-7.604495342007323,"{'0': 76.60885539631859, '1': 75.58518089561571, '2': 56.92076984942655}",209.11480614136087,3813.595759163749,0.7350918906249998
EI,3,21,-3.1291805649335958,"{'0': 129.0003067509249, '1': 69.04850468546233, '2': 71.67990094795222}",269.7287123843394,8604.024203577479,0.34056162628811465
EI,1,22,-10.063655295647024,"{'0': 171.4489503254103, '1': 90.70972766622543, '2': 75.91665304176951}",338.07533103340523,10026.751887764121,0.3235335449737089
EEIPU,3,4,-14.561214970693523,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 75.59402028769654}",75.79402029067677,3212.6299663718087,0.8145062499999999
EIPU,2,6,-9.21809747530266,"{'0': 86.91643138492594, '1': 50.47672229360618, '2': 82.89245802163694}",220.28561170016906,3414.1353301461313,0.7350918906249998
EIPU-MEMO,2,3,-5.661273922939126,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 40.210584312464334}",40.41058431544457,2444.077955689134,0.8573749999999999
EIPU,5,4,-6.311405897967527,"{'0': 176.28527917693572, '1': 59.600112225827836, '2': 54.38869849962568}",290.2740899023892,3580.593589893601,0.8145062499999999
EI,3,22,-3.1291805649335958,"{'0': 58.35429390496787, '1': 65.72141321059368, '2': 74.7829412973488}",198.85864841291036,8802.88285199039,0.3235335449737089
EI,5,15,-3.491761808357671,"{'0': 170.3313433396193, '1': 68.32753154691392, '2': 57.17344580054396}",295.8323206870772,6880.65100014319,0.46329123015975293
EI,4,22,-1.7263570697299466,"{'0': 113.8895853196372, '1': 67.37095623845848, '2': 42.78977679234422}",224.05031835043988,8242.860089883323,0.3235335449737089
EI,2,21,-0.8405218284566285,"{'0': 136.76145244446624, '1': 82.57552102885373, '2': 74.48846419612053}",293.8254376694405,7705.580827859414,0.34056162628811465
EI,1,23,-10.063655295647024,"{'0': 176.0436259501446, '1': 89.54161726301749, '2': 88.63436600549824}",354.2196092186603,10380.971496982782,0.30735686772502346
EIPU,1,7,-3.4984186734060208,"{'0': 89.9396693149149, '1': 57.66458119968391, '2': 35.682098160983486}",183.28634867558227,4166.042655489246,0.6983372960937497
EIPU,3,7,-6.023773223620186,"{'0': 82.53847957466573, '1': 87.64532829846907, '2': 76.73912754854084}",246.92293542167565,4537.106751989324,0.6983372960937497
EI,3,23,-2.432796354899271,"{'0': 90.66636505770904, '1': 78.1168783608344, '2': 74.677510275238}",243.46075369378147,9046.343605684171,0.30735686772502346
EI,1,24,-9.95661367209809,"{'0': 171.42681352999335, '1': 89.95661733434656, '2': 79.09465826564607}",340.47808912998596,10721.449586112767,0.2919890243387723
EI,4,23,-0.2119752802435182,"{'0': 121.23423522767699, '1': 85.1683894582278, '2': 42.78977574133187}",249.19240042723666,8492.05249031056,0.30735686772502346
EIPU,4,7,-7.604495342007323,"{'0': 66.28480616593215, '1': 75.36676220821477, '2': 63.875682752839296}",205.5272511269862,4019.1230102907352,0.6983372960937497
EEIPU,2,4,-15.9327122651654,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 57.35476385628867}",57.5547638592689,2559.970699924832,0.8145062499999999
EI,2,22,-0.8405218284566285,"{'0': 62.69761555031711, '1': 66.04779566344833, '2': 71.5624591520969}",200.30787036586236,7905.888698225276,0.3235335449737089
